gvkey,sec_ajexm,sec_ajpm,sec_trfm_mean,sec_trfm_std,sec_trt1m_mean,sec_trt1m_std
101130,1.0,1.0,1.0243336873794444,0.014908020376009221,1.1489809396196151,8.31747806555648
101396,1.0,1.0,1.1085884911899742,0.028698083674597776,0.9602943702330999,6.317486177423752
101942,1.0,1.0,1.273320383401763,0.028220210144650457,1.833968202706808,5.711513074981511
102277,1.0,1.0,2.6686857361387855,0.1183474605386922,1.0118724336552967,7.583761828961834
102307,1.0,1.0,1.016868772474996,0.012240143618154394,1.569607426700954,5.472289333240595
102596,1.0,1.0,1.032148020546143,0.005792260541023631,2.7266210382745224,7.302164535314682
102609,1.0,1.0,1.2165188023528126,0.03136705743890107,0.8688615202352852,5.642132802829634
102950,1.0,1.0,1.0393999600653223,0.01678492006059314,1.0357519983207728,5.551788306035273
104833,1.0,1.0,1.2804603471105334,0.03301948745352019,1.1319752412667488,6.528799723499531
104854,3.382978723404255,3.382978723404255,1.016820838140119,0.00862002507705492,1.1417257955856233,6.617431396137231
104950,1.0,1.0,1.0620202415944393,0.03505192978456048,0.9929640194913475,4.558776547959968
105104,1.0555555555555556,1.0555555555555556,1.177490623933039,0.02663709260056601,0.7609983382026819,7.174481623588761
105331,1.0,1.0,1.0,0.0,6.579846466370379,47.53898733569206
105432,0.8838709677419354,0.8838709677419354,1.0,0.0,28.982297246065507,147.91231234504494
105560,1.0,1.0,1.0305454545454527,0.0041950213664378126,2.708055423695877,12.009297270952704
106254,1.0,1.0,1.0,0.0,13.98499580584679,58.89660173718774
107055,1.0,1.0,1.0,0.0,-1.4773088230121416,37.90020080305432
107320,1.0,1.0,2.768683392811105,0.2978048036355807,1.7576072386758543,13.065040065370697
107413,1.0,1.0,1.0,0.0,-19.03780012802568,40.96659228371068
107621,1.0,1.0,1.0,0.0,8.964019072714724,53.985079151140425
107941,1.0,1.0,1.0,0.0,84.3353576248313,142.36130249840096
108374,1.0,1.0,1.0,0.0,11.371049002202987,67.34421525148821
108518,1.0,1.0,1.0790322580645209,0.0,20.06680208491198,96.85868703953302
108533,1.0,1.0,1.0,0.0,320.8717641667926,2514.5395191537323
108594,1.0,1.0,1.0,0.0,2.9460608974111775,18.78514617122245
108693,1.0,1.0,1.0,0.0,2.306768279691124,23.97913602883383
108767,1.0,1.0,1.0,0.0,4.089262178259212,40.30309038179873
108846,0.112,0.112,1.0,0.0,2.1295675515880563,63.31191500613513
109084,1.0,1.0,1.0,0.0,3.321292021259654,16.098362630922704
110289,1.0,1.0,1.0,0.0,8.422794851888419,57.09158334063663
110330,1.0,1.0,1.0,0.0,35.54130223517985,233.27793189346485
110534,1.0,1.0,1.6700000000000013,0.0,0.9259259259259259,15.328911950276026
110769,1.0,1.0,1.0,0.0,-12.856297343860126,34.107616859261135
