,gvkey,tic,curncd,exesign,currtr,src,auop,gsubind,aoloch,aoloch_std,at,at_std,bkvlps,bkvlps_std,caps,caps_std,capx,capx_std,ceq,ceq_std,ceqt,ceqt_std,ch,ch_std,chech,chech_std,ci,ci_std,cibegni,cibegni_std,cogs,cogs_std,cshpri,cshpri_std,dcpstk,dcpstk_std,defrev,defrev_std,dilavx,dilavx_std,dlc,dlc_std,dltr,dltr_std,dltt,dltt_std,dp,dp_std,dpact,dpact_std,dvc,dvc_std,dvt,dvt_std,ebit,ebit_std,epsfi,epsfi_std,epsfx,epsfx_std,epspi,epspi_std,esopct,esopct_std,esubc,esubc_std,fincf,fincf_std,fopo,fopo_std,gdwl,gdwl_std,gp,gp_std,icapt,icapt_std,intan,intan_std,intpn,intpn_std,invch,invch_std,invt,invt_std,ivncf,ivncf_std,lct,lct_std,lse,lse_std,lt,lt_std,mii,mii_std,msa,msa_std,ni,ni_std,nopi,nopi_std,np,np_std,oancf,oancf_std,opeps,opeps_std,pi,pi_std,pnca,pnca_std,ppegt,ppegt_std,prca,prca_std,pstk,pstk_std,re,re_std,rect,rect_std,revt,revt_std,seq,seq_std,siv,siv_std,spce,spce_std,sppiv,sppiv_std,sstk,sstk_std,teq,teq_std,tot_tax,tot_tax_std,tstk,tstk_std,wcap,wcap_std,xacc,xacc_std,xint,xint_std,xopr,xopr_std,xsga,xsga_std,rest_count,rest_sum_diff,rest_count_of_diffs,rest_a_sum_diff,rest_a_count_of_diffs,st_prc_end,st_per_growth,st_per_currentToMax,st_per_lowToStart,st_volatility,sec_ajexm,sec_ajpm,sec_trfm_mean,sec_trfm_std,sec_trt1m_mean,sec_trt1m_std,rat_spcsrc,lawsuit,SettlementAmount
164,30651,DAR,USD,1,1.0,5,1,30202010,-1.3355000000000001,12.609380872985003,1484.723,899.7815708208946,8.4405,3.014508326963674,595.7605,501.3823185536662,87.783,45.35340382209477,991.4055000000001,654.418405856363,259.87850000000003,428.28850748794326,71.0925,410.1036781376144,42.0235,380.8214305431309,120.609,47.659996379738296,119.86850000000001,52.415217767998136,1246.8525,361.37974262816675,116.25800000000001,17.349558380546753,0.0,0.0,-30.1635,4.851283197945328,119.86850000000001,52.415217767998136,1.5454999999999999,9.530126245228862,31.2705,269.4252223784304,493.525,308.5560507929097,82.14,29.093338863904915,302.30049999999994,61.72536248577241,0.0,0.0,0.0,0.0,212.289,91.85477006439747,1.01,0.3923858645092438,1.01,0.3923858645092438,1.01,0.3923858645092438,0.0,0.0,0.7859999999999999,4.665428133265657,310.88149999999996,736.6653505839677,6.1535,18.030819301037507,381.369,161.00299324236178,465.637,149.9476478538982,1256.4865,832.1313511669898,755.75,274.15368465151084,21.676000000000002,8.904815265723744,,,57.9475,9.976899334629636,-468.7385,419.61412027669337,143.257,22.893198151052054,1484.723,899.7815708208946,707.3085,355.8200749953081,0.0,0.0,0.0,0.0,119.86850000000001,52.415217767998136,-1.2175,18.66801158845437,0.0,0.0,225.7925,77.89563306116716,1.085,0.35651086939951776,185.23149999999998,84.68526336579072,2.0105,2.3736439462003003,729.375,186.14902214892243,0.0,0.0,0.0,0.0,402.2745,172.6020119839762,109.0225,12.51905691336213,1712.4895,509.5660397602224,991.4055000000001,654.418405856363,0.0,0.0,122.1355,50.892800737596126,0.3365,1.0128966301322824,146.5945,396.27007944119794,991.4055000000001,654.418405856363,128.582,67.14800008687278,7.810499999999999,4.113004497930922,125.50049999999999,431.55736582627884,60.30200000000001,21.803584720560664,27.786,12.78146640974084,1394.0255,403.9576574752812,143.92399999999998,44.73363453729941,1.0,3.67599999999993,1.0,-0.6220000000000709,0.0,19.9,1.27,0.83,-0.2,0.27,1.0,1.0,1.0,0.0,2.120036964918863,9.104303286713618,4.0,0.0,
165,30666,WVVI,USD,1,1.0,5,1,30201020,0.05199999999999998,0.28825263803360646,24.848999999999997,3.0052333658691675,3.4838,0.3132071731830757,0.0,0.0,1.7934999999999999,2.704645941092229,16.8875,1.406639820043971,16.8875,1.406639820043971,2.4655,1.6710879689591447,1.3305000000000002,2.5805625355724278,1.0305,0.44096182752403107,1.0305,0.44096182752403107,6.02,2.0904336671290644,4.87,0.04161329915623913,0.0,0.0,0.0,0.0,1.109,0.47389687696797506,0.2575,0.11764175845903245,0.324,0.15079428592180363,3.9139999999999997,1.108417941632728,0.734,0.014750706197783658,9.658000000000001,0.7045047314721647,0.0,0.0,0.0,0.0,1.849,0.6995510465053045,0.215,0.09201449161228172,0.23,0.09844626283748238,0.215,0.09535023160258534,0.0,0.0,0.0,0.0,0.20750000000000002,1.0812278514109164,-0.1225,0.06998273596633196,0.0,0.0,8.4205,0.22059219538928948,20.8015,2.479748155895408,0.0,0.0,0.2265,0.021648710508172672,0.355,1.036378751551124,9.7265,0.6287598243102579,-1.7080000000000002,2.7164094407876,2.3360000000000003,0.38145368875745145,24.848999999999997,3.0052333658691675,7.9615,1.616842395947526,0.0,0.0,0.0,0.0,1.0305,0.44096182752403107,0.112,0.0709201428838568,0.0,0.0,2.864,0.7062678316332974,0.23,0.10132456102380442,1.7365000000000002,0.745405706086737,0.0,0.0,19.0675,4.247143706853662,0.0,0.0,0.0,0.0,8.402000000000001,1.5134528954237945,1.521,0.12147530613256341,14.467,2.2226517196058104,16.8875,1.406639820043971,0.051000000000000004,0.015607156478145959,1.109,0.47389687696797506,0.003,0.010626225419530054,0.006,0.08654623042050992,16.8875,1.406639820043971,1.7525,0.3583465501438517,0.1595,0.2190905444483323,12.162,1.4669520271638063,0.46599999999999997,0.07054785609782908,0.22449999999999998,0.02275228926210868,11.7835,2.9087335588992445,5.7635000000000005,0.8195148971596957,0.0,0.0,0.0,0.0,0.0,5.89,0.71,0.78,-0.23,0.26,1.0,1.0,1.0,0.0,1.1110596734503544,5.31096270343353,4.0,0.0,
166,31205,FMX,MXN,1,0.07634753400000001,5,2,30201030,-148.798,54.81000221370792,21259.7485,4122.66600409464,49.86065,6.816390348454233,1707.201,196.22541472925127,952.969,281.8216291278049,10775.784,1473.1397706998425,4846.055,1123.3298046888692,2134.743,402.27143379481146,384.401,800.9828112217307,1604.6734999999999,938.6618319176063,1927.6625,981.414229783734,9028.313,1463.9447379829612,,,0.0,0.0,31.4675,203.2905015839402,1064.1475,29.100979579732265,345.82550000000003,185.0656832892941,732.6800000000001,1276.5755384125662,2001.1875,1842.0812053602804,485.51099999999997,159.5849578646643,2719.45,305.2550616200601,403.9955,357.8863298324157,403.9955,357.8863298324157,2099.8824999999997,238.11484070086846,,,,,,,0.0,0.0,-369.6025,160.80291887690763,-379.9145,1102.3775716185373,336.293,152.4849869995404,430.725,705.3706402132972,7440.266,1445.2535377721792,16921.251500000002,3737.2614245187046,5185.031999999999,1576.9155339874474,123.444,156.2493854387914,-138.641,32.81991329462445,1145.9785,214.420303572796,-1213.1185,1962.0161264251244,3250.0020000000004,658.5238327241211,21259.7485,4122.66600409464,6304.4015,2198.4992692887117,441.40999999999997,78.00919371618966,0.0,0.077,1406.468,999.6477829140206,364.87850000000003,160.67293494757186,86.58449999999999,133.00734358297666,1895.02,424.97737693317293,,,2158.6245,383.9839618772074,0.0,0.0,7231.031,1147.541737638476,0.0,0.0,0.0,0.0,8842.8,1401.147952091992,1228.476,351.68111846517525,16468.579,2909.0088609341965,10775.784,1473.1397706998425,126.387,167.47786419305288,1163.0335,213.28810472750237,-50.9765,99.59773668947838,0.0,0.0,14955.347000000002,2158.153118914102,1155.292,547.2367089767158,0.0,0.0,1788.6014999999998,265.6537049900051,15.7255,8.230897338686711,231.01299999999998,43.64720213255371,13883.1855,2516.7518278840425,4854.8724999999995,1053.383668159739,0.0,0.0,0.0,0.0,0.0,93.17,0.87,0.74,-0.2,0.28,1.0,1.0,1.1807911050459785,0.027067546422324857,1.5587132258298708,5.858554370723712,0.0,0.0,
167,31343,IAGXQ,USD,1,1.0,5,1,30302010,0.854,1.296833836696128,5.308,0.865498700172334,0.24725000000000003,0.10047987360660843,13.1725,0.5253803384216063,0.004,0.00282842712474619,2.793,1.0069200564096437,2.703,0.9927779207859126,0.69,0.4115361466505707,-0.41300000000000003,0.23900209204105313,-1.4325,1.0401540751254115,-1.4325,1.0401540751254115,3.8445,0.23405234457274704,11.3485,0.4772970773009201,0.0,0.0,0.0,0.0,-1.4325,1.0401540751254115,0.5695,0.8053946237714776,0.0,0.0,0.0,0.0,0.052500000000000005,0.0007071067811865457,0.18,0.02262741699796954,0.0,0.0,0.0,0.0,-2.792,0.726905771059771,-0.125,0.09192388155425119,-0.125,0.09192388155425119,-0.125,0.09192388155425119,0.0,0.0,0.0,0.0,0.7675,1.0302545801887997,0.29100000000000004,0.09333809511662429,0.0,0.0,3.018,0.14283556979968257,2.793,1.0069200564096437,0.09,0.014142135623730947,0.0535,0.07283199846221439,0.16799999999999998,0.2573868683519033,1.1715,0.2524371208835975,-0.004,0.00282842712474619,2.5149999999999997,1.872418756581978,5.308,0.865498700172334,2.5149999999999997,1.872418756581978,0.0,0.0,0.0,0.0,-1.4325,1.0401540751254115,0.0045000000000000005,0.004949747468305833,0.5695,0.8053946237714776,-1.1765,1.2720850993545991,-0.16,0.042426406871192854,-2.3230000000000004,1.72251211897043,0.0,0.0,0.2535,0.0007071067811865482,0.0,0.0,0.0,0.0,-10.391,1.5330075016124345,1.4845000000000002,0.6158900064134827,6.8625,0.37688791437242947,2.793,1.0069200564096437,0.0,0.0,-1.812,0.5034600282048219,0.0,0.0,0.2,0.28284271247461906,2.793,1.0069200564096437,-0.8905000000000001,0.6823580438450186,0.0,0.0,1.5030000000000001,2.5031580054003784,0.07750000000000001,0.007778174593052025,0.11950000000000001,0.16475588001646557,9.602,1.1045007922133863,5.7575,0.870448447640639,0.0,0.0,0.0,0.0,0.0,0.48,-0.04,0.3,-0.98,0.73,1.0,1.0,1.0,0.0,4.17698447614197,31.296761908219235,1.0,0.0,
168,31372,SGLA,USD,1,1.0,5,2,30101020,-7.1,,44.324,,0.2542,,19.438,,5.66,,40.104,,8.632,,0.925,,-1.062,,8.145,,7.025,,123.76299999999999,,128.75799999999998,,0.001,,1.883,,6.675,,0.0,,0.0,,0.0,,1.202,,0.545,,0.0,,0.35,,6.263,,0.05,,0.05,,0.05,,0.0,,0.0,,6.966,,0.518,,0.0,,16.297,,40.105,,31.471999999999998,,0.0,,0.002,,0.009000000000000001,,-10.357999999999999,,4.218999999999999,,44.324,,4.218999999999999,,0.0,,0.0,,7.025,,0.762,,0.0,,2.309,,0.05,,7.025,,0.0,,6.784,,0.0,,0.001,,20.508000000000003,,0.261,,140.06,,40.105,,0.0,,6.675,,0.0,,7.325,,40.105,,0.0,,0.0,,-2.91,,0.779,,0.0,,132.595,,8.832,,0.0,0.0,0.0,0.0,0.0,0.01,-0.96,0.02,-1.0,1.1,1.0,1.0,1.0,0.0,52.72544611455446,414.97506016992804,0.0,0.0,
169,31392,PTRY,USD,1,1.0,5,1,30101030,-4.9485,11.257849246932857,1847.995,98.72693489409737,13.84745,0.22621740833395876,214.849,4.327052143203261,94.39750000000001,14.972477135842729,323.0095,7.761791518929933,-116.90099999999998,8.047601438731085,144.906,78.66118179890255,-9.437999999999999,69.49887570313638,-2.4939999999999998,83.0996878173037,-2.7794999999999996,83.72781314622998,6306.5975,475.0241547657513,22.517000000000003,0.15222242497958768,85.5345,52.08481898707786,-0.748,7.52461575430932,-2.7794999999999996,83.72781314622998,26.8315,28.62692227461182,123.10000000000001,320.06028951641804,1054.075,142.92611604018822,117.3745,1.7977039754457218,876.2215,109.03471199118201,0.0,0.0,0.0,0.0,93.1725,12.347246791626596,-0.12,3.752639071373638,-0.12,3.752639071373638,-0.12,3.752639071373638,0.0,0.0,0.0,0.0,-51.0015,88.73703836617491,22.8275,131.18351159444543,435.765,16.342938809059564,840.2075,29.73381746289343,1377.5104999999999,137.28344928741407,441.02599999999995,15.667750678809412,81.114,4.070818212186182,-1.4455,5.228334430453609,132.80599999999998,2.7784356959747467,-91.0915,35.43781534251229,295.615,35.29385509665007,1847.995,98.72693489409737,1531.665,102.67647292182687,0.0,0.0,0.0,0.0,-2.7794999999999996,83.72781314622998,0.0975,0.09188035698668133,0.0,0.0,149.421,21.248152411837296,0.06,0.212602916254693,-7.183499999999999,118.94063410233976,0.0,0.0,1839.7959999999998,62.406015710960574,0.0,0.0,0.0,0.0,105.8615,4.765248253414159,86.066,14.664284458052038,7142.4275,457.59894238587003,323.0095,7.761791518929933,0.0,0.0,-1.3835,5.827623665211518,0.0,0.0,0.07150000000000001,0.19893612877839292,323.0095,7.761791518929933,891.9895,36.69152939939499,0.0,0.0,91.91799999999999,102.21795890970758,56.419,3.0506752667783785,86.916,1.9806038431077948,6932.446,463.5630280392482,628.6865,18.87643266086051,0.0,0.0,0.0,0.0,0.0,16.38,0.21,0.67,-0.3,0.18,1.0,1.0,1.0,0.0,0.9547812328959353,11.420814475021425,2.0,0.0,
170,31550,MENB,USD,1,1.0,5,1,30201010,-0.17600000000000002,0.16102587783748715,19.718,0.493082481267924,0.0979,0.03450120770833006,0.0,0.0,1.026,0.35076915485829147,1.234,0.43501877354124996,1.234,0.42002539605758754,0.312,0.06929886963965094,0.126,0.18199725272651782,0.040999999999999995,0.6718930966555121,0.049,0.7275280063337768,27.395,1.7013480929349334,12.610999999999999,0.07447818472546044,3.407,0.09099999999999975,0.4105,0.2302100490132146,0.14,0.7774014406984335,3.613,2.5506660568042485,0.617,1.9098275663874298,7.388999999999999,1.6619844564054547,1.105,0.23928295662945456,10.935,0.45550228685851174,0.0,0.0,0.0,0.0,0.49200000000000005,0.6068083167964439,0.0,0.05567764362830022,0.0,0.05567764362830022,0.0,0.05567764362830022,0.0,0.0,0.0,0.0,0.67,0.576776386479197,0.042,0.020984120980716187,0.0,0.0,11.85,0.7048761120461768,9.059,2.036790858188439,0.0,0.017320508075688773,0.379,0.06828616258071617,-0.111,0.14997444226711876,1.911,0.22994419612882877,-1.0090000000000001,0.3476583572033517,10.959000000000001,1.6258245087749568,19.718,0.493082481267924,18.256,0.06085228015448476,0.0,0.0,0.0,0.0,0.049,0.7275280063337768,0.035,0.053984565695514616,2.245,0.7153495648981693,0.46799999999999997,0.6086402878548215,0.0,0.05567764362830022,0.057,0.7274695869931609,0.0,0.0,22.660999999999998,0.20921520021260445,0.0,0.0,0.228,0.0,-13.866,0.43501877354125,5.337999999999999,0.7289323242478232,39.245,2.3896821964437063,1.462,0.43501877354125007,0.0,0.0,0.049,0.6983955421774493,-0.001,0.046360903068569895,0.0,0.0,1.462,0.43501877354125007,0.9255,0.5100982748451517,0.0,0.0,-2.9130000000000003,2.010318963083553,1.619,0.09810368664496412,0.47,0.06828616258071621,37.262,1.7475594410491466,10.131,0.25901608701648876,0.0,0.0,0.0,0.0,0.0,0.43,1.15,0.02,-0.9,0.35,1.0,1.0,1.0,0.0,10.857997441390625,46.22275477461011,0.0,0.0,
171,60911,NHTC,USD,1,1.0,5,1,30302010,-0.0315,0.9306315060215832,7.170999999999999,6.73844769463512,0.013350000000000008,0.3482364941147515,80.5385,0.10519347254781111,0.051500000000000004,0.09757518468681813,0.426,3.823239682084641,-1.613,3.95371465628633,2.912,6.375861275153342,1.7795,4.939801784147484,2.28,3.1195693479495956,2.5275,2.8562504996352587,8.9285,2.4093801934660837,10.824000000000002,0.2817485581152111,0.124,0.006499999999999998,-0.09,0.23018688059922093,2.451,2.8274602708673613,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.5504037911691138,1.266,0.8669926950864887,0.0,0.0,0.016,0.0008164965809277268,2.214,3.1478716619328684,0.22,0.25708299567779014,0.22,0.25708299567779014,0.22499999999999998,0.2582634314028992,0.0,0.0,0.0,0.0,-0.028000000000000004,0.029837057495671386,0.10200000000000001,0.0422729227756965,1.764,0.0,25.4095,9.883807717676424,0.55,3.84894132630433,1.764,0.09999999999999994,0.008,0.009848857801796106,-0.05449999999999998,0.586246464097368,0.978,0.4836109834705301,-0.0695,0.2950079094984856,7.558,3.394669154227944,7.170999999999999,6.73844769463512,7.558,3.394669154227944,0.0,0.06426702109169212,0.0,0.0,2.4675000000000002,2.8361714804762186,0.16399999999999998,0.3137520252258674,0.0,0.0,1.8385,4.892843915692931,0.22999999999999998,0.2591492491467674,2.3665000000000003,2.874025400026938,0.0,0.0,1.3605,0.8874462894545602,0.0,0.0,0.124,0.006499999999999998,-80.1235,3.720271226671515,0.11349999999999999,0.018119970566569173,34.338,12.288805674949323,0.55,3.817602858251934,0.0,0.0,2.4915000000000003,2.834128496263593,0.0,0.0331058907144937,0.0,0.0,0.55,3.84894132630433,-0.0085,0.3019982063964398,0.0,0.0,-1.7874999999999999,3.8635443571932755,2.822,2.20351890922981,0.008,0.009848857801796106,31.9525,10.003457548101393,23.024,7.606104653500369,0.0,0.0,0.0,0.0,0.0,7.0,52.85,0.88,-0.62,1.18,1.0,1.0,1.000102160493827,0.00037917205810331637,13.215446703030201,42.56906231414914,0.0,0.0,
172,61192,BREW,USD,1,1.0,5,1,30201010,0.6964999999999999,0.9171995420844908,162.286,5.745202868480792,5.6391,0.3773459994929498,135.5605,1.0492468727616078,8.812999999999999,2.324295932822095,106.352,7.419366325143055,79.82249999999999,3.333400365992658,1.7605000000000002,2.1837555571385123,0.392,2.6833223654020153,2.4204999999999997,3.8590227605789877,2.2424999999999997,3.813084184751236,104.3495,13.640981990555765,18.848,0.676021942444672,0.0,0.0,-0.24550000000000002,0.23391932369943277,2.2424999999999997,3.813084184751236,0.6759999999999999,0.9065436191013277,1.3565,6.085778668338177,12.814,6.28722028536194,7.2865,0.49719840104328566,60.3985,8.760976976532543,0.0,0.0,0.0,0.0,4.468,0.8901503150217572,0.115,0.20049937655763422,0.115,0.20049937655763422,0.115,0.20049937655763422,0.0,0.0,-0.3235,0.3866647988460634,-0.591,6.3891072667992255,0.0855,0.41857964196394776,12.917,0.0,54.8925,8.119281798082062,119.75300000000001,2.0102149760659977,29.711000000000002,8.458899140353116,0.873,0.44776854139908784,-1.2475,2.947445037655495,10.5975,3.5725544899040154,-9.288499999999999,8.408950286252539,27.566499999999998,1.9775542133318798,162.286,5.745202868480792,58.2615,4.040089190434622,0.0,0.0,0.0,0.0,2.2424999999999997,3.813084184751236,0.36900000000000005,0.575195329141907,0.0,0.0,9.627500000000001,2.7782924012181778,0.125,0.02081665999466132,3.87,6.133119842298861,0.0,0.0,162.18699999999998,11.13089338657654,0.0,0.0,0.0,0.0,-29.302500000000002,6.486493987509738,11.139,1.1846445317759526,159.24200000000002,21.149038061261017,106.352,7.419366325143055,0.209,7.696356210354785,2.2424999999999997,0.536324761688289,0.0625,5.270302165594177,0.075,0.10793632382103811,106.352,7.419366325143055,32.057,6.046114310034174,0.0,0.0,3.7670000000000003,4.687233965784085,5.9785,0.3727370610318574,0.7905,0.4480167407586462,146.6655,20.665890486096476,42.316,7.4543340581167925,1.0,0.559,1.0,0.0,0.0,11.17,3.58,0.6,-0.11,0.44,1.0,1.0,1.0,0.0,3.68258839421324,13.372043292693412,3.0,0.0,
173,61205,CSKI,USD,1,1.0,5,2,30302010,-0.009000000000000001,,172.22400000000002,,9.6816,,39.251999999999995,,37.234,,164.016,,100.01700000000001,,43.123999999999995,,-9.632,,41.082,,35.957,,35.559,,16.803,,0.0,,5.088,,35.957,,0.0,,0.0,,0.0,,4.3660000000000005,,3.766,,0.0,,0.0,,37.616,,2.14,,2.14,,2.14,,0.0,,0.0,,0.094,,-7.79,,0.7859999999999999,,97.102,,164.016,,63.998999999999995,,0.0,,0.084,,2.4090000000000003,,-44.573,,8.208,,172.22400000000002,,8.208,,0.0,,0.0,,35.957,,9.017000000000001,,0.0,,32.596,,2.14,,46.633,,0.0,,32.745,,0.0,,0.0,,124.74700000000001,,20.08,,132.661,,164.016,,0.0,,35.957,,0.0,,0.094,,164.016,,10.675999999999998,,0.0,,57.426,,,,0.0,,90.679,,55.12,,0.0,0.0,0.0,0.0,0.0,0.09,-1.0,0.0,-1.0,1.47,1.0,1.0,1.0,0.0,-6.919234159850157,21.712510321657735,0.0,1.0,0.0
174,61417,BCKE,USD,1,1.0,5,2,30202030,0.0,0.0,0.056999999999999995,0.009178779875342909,-0.024600000000000004,0.02297017994415078,13.585999999999999,0.0,0.0,0.0,-0.027999999999999997,0.026178871888095815,-0.0565,0.018821530224718712,0.0005,0.0005773502691896258,0.0,0.0005,-0.024,0.02286737122335374,-0.024,0.02286737122335374,0.03,0.007724420150837645,1.139,0.16949999999999996,0.0,0.0,0.0,0.0,-0.024,0.02286737122335374,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,0.008341662504161466,-0.02,0.032015621187164243,-0.02,0.032015621187164243,-0.02,0.032015621187164243,0.0,0.0,0.0,0.0,0.028,0.012662279942148384,0.0,0.0,0.0,0.0,-0.018000000000000002,0.008341662504161466,-0.027999999999999997,0.026178871888095815,0.0285,0.007632168761236877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08499999999999999,0.0352550232827418,0.056999999999999995,0.009178779875342909,0.08499999999999999,0.0352550232827418,0.0,0.0,0.0,0.0,-0.024,0.02286737122335374,0.0,0.0,0.0,0.0,-0.0275,0.01284198842339716,-0.02,0.032015621187164243,-0.024,0.02286737122335374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.642,0.02617887188809409,0.028000000000000004,0.016278820596099707,0.0125,0.0009574271077563378,-0.027999999999999997,0.026178871888095815,0.0,0.0,-0.024,0.02286737122335374,0.0,0.0,0.0,0.0,-0.027999999999999997,0.026178871888095815,0.0,0.0,0.0,0.0,-0.0565,0.018821530224718712,0.011000000000000001,0.00443471156521669,0.0,0.017,0.03,0.007724420150837645,,,0.0,0.0,0.0,0.0,0.0,0.6,3.62,0.46,-0.23,0.55,0.8412698407407406,0.8412698407407406,1.0,0.0,4.273033135823895,35.129623425853346,0.0,0.0,
175,61567,EL,USD,1,1.0,5,1,30302010,57.0,59.36679066054804,6433.45,758.3989248190336,9.1628,2.6976753577540302,1870.85,368.5789139836045,385.85,83.5805549554839,2681.3,549.3115896283274,1592.55,474.16371557371065,1300.35,157.9643076773991,140.15,69.3071905841426,774.3499999999999,303.381393628548,782.15,230.7078437475993,1657.7,60.52770027020692,292.65,110.15971738041695,0.0,0.0,-177.60000000000002,106.58700671282595,778.8499999999999,230.71105305121384,80.7,96.86249274099858,178.0,104.17098124397856,1142.55,120.86329743419496,299.45000000000005,33.272849291877606,1727.8,155.0793640903479,176.2,138.90911597155892,176.2,138.90911597155892,1291.6999999999998,273.1319766462115,2.48,0.5793099343184095,2.48,0.5793099343184095,2.525,0.5980175582706582,0.0,0.0,0.0,0.0,-495.6,143.35349083065026,67.05,42.43240703361839,879.4,64.02407750213975,7601.9,989.1794221306194,3771.85,600.6561800786424,1061.9,109.34875399381558,80.2,15.21698612297017,-77.94999999999999,40.98251659752811,989.6,117.92238619815441,-446.9,133.75924578635053,1938.9499999999998,231.92335479636372,6433.45,758.3989248190336,3735.1000000000004,225.50837937129208,3.8,0.49916597106239785,0.5,0.24494897427831785,778.8499999999999,230.71105305121384,0.0,0.0,21.0,99.47744719281853,1076.85,117.65308821559539,2.74,0.6461423991660041,1143.3,337.2179747581673,6.2725,3.6509619166278173,2915.25,290.9698309103538,1.3975,1.1633607924170961,0.0,0.0,4343.1,770.701733811466,1002.95,181.69495498407946,9265.150000000001,1047.2484407563795,2681.3,549.3115896283274,0.1,3.467948480970654,800.105,214.39651942040322,13.95,6.380438856379708,123.6,55.4491057938118,2697.25,548.394994506697,598.2,126.6142172111805,3536.75,606.617026357377,1736.25,355.61689475239126,1302.9499999999998,103.76380229476294,62.5,8.129114342903538,7674.0,744.0860898892461,6010.75,685.5910977640629,4.0,350.62000000000006,9.0,-5.379999999999955,5.0,74.5,0.53,0.62,-0.02,0.22,1.565217391304348,1.565217391304348,0.9090153351332149,0.48286900230658036,2.4582827075652385,7.463637091415694,6.0,1.0,0.0
176,61581,SAM,USD,1,1.0,5,1,30201010,4.5649999999999995,16.646090319251144,315.986,86.11016334275918,16.769849999999998,5.066248582777991,147.8205,22.218314675060295,43.167500000000004,42.34107274955764,214.918,61.89896338590817,212.9605,60.80466009827428,49.486999999999995,12.57674039646204,-3.0155000000000003,20.66696182114504,62.540499999999994,8.944132098756144,62.763,8.81265185211958,227.36849999999998,61.06169469410971,12.963000000000001,0.3712657404070562,0.0,0.0,-0.6379999999999999,0.25081334361100754,62.5035,8.694980903755148,0.0265,0.033400349299570704,0.0,0.3935,0.28300000000000003,0.3320577259052006,19.354,3.712319490561124,111.2375,22.858034814553363,0.0,0.0,0.0,0.0,89.77699999999999,15.168253008614181,4.6,0.7137926869897167,4.6,0.7137926869897167,4.84,0.7763375554486591,0.0,0.0,0.0,0.0,-37.1365,26.950593628279627,0.919,2.005934611762474,1.9575,1.1046167887552683,319.2425,58.96522855887187,215.20100000000002,62.2066084612399,1.9575,1.1046167887552683,,,-8.8735,4.8202605998016335,39.216499999999996,12.93167720496198,-43.461000000000006,42.38841782452687,80.5465,16.958223440266384,315.986,86.11016334275918,103.66749999999999,24.676971761813352,0.0,0.0,0.0,0.0,62.763,8.81265185211958,-0.5954999999999999,0.8640194828050274,0.0,0.0,84.045,16.03742833707034,4.345,0.7487489565935969,99.5085,13.330225616995383,0.0,0.0,278.0045,80.60048364825944,0.0,0.0,0.0,0.0,66.9695,40.33144150969564,32.0595,7.275116740185912,546.611,119.92592931298609,214.918,61.89896338590817,0.0,0.0,56.3335,8.946904804642402,0.091,0.19371714775242108,4.5055,1.2946970044505912,214.918,61.89896338590817,102.4715,16.597411271540704,0.0,0.0,59.2875,13.829430091897017,44.838,10.13789578758827,0.0,0.0,437.48,101.17212465027109,210.11149999999998,40.34062716831919,1.0,0.12699999999998113,1.0,0.12699999999998113,1.0,226.69,3.77,0.85,-0.37,0.48,1.0,1.0,1.0,0.0,3.337474647592669,9.043424766395628,5.0,0.0,
