gvkey,tic,curncd,ceoso,cfoso,currtr,src,auop,acominc,acominc_std,act,act_std,ao,ao_std,aoloch,aoloch_std,aqc,aqc_std,at,at_std,bkvlps,bkvlps_std,caps,caps_std,capx,capx_std,ceq,ceq_std,ceqt,ceqt_std,ch,ch_std,chech,chech_std,ci,ci_std,cibegni,cibegni_std,cogs,cogs_std,cshpri,cshpri_std,dcpstk,dcpstk_std,defrev,defrev_std,dilavx,dilavx_std,dlc,dlc_std,dltr,dltr_std,dltt,dltt_std,dp,dp_std,dpact,dpact_std,dvc,dvc_std,dvt,dvt_std,ebit,ebit_std,epsfi,epsfi_std,epsfx,epsfx_std,epspi,epspi_std,esopct,esopct_std,esubc,esubc_std,fincf,fincf_std,fopo,fopo_std,fyear,fyear_std,gdwl,gdwl_std,gp,gp_std,icapt,icapt_std,intan,intan_std,intpn,intpn_std,invch,invch_std,invt,invt_std,ivncf,ivncf_std,lct,lct_std,lse,lse_std,lt,lt_std,mii,mii_std,msa,msa_std,ni,ni_std,nopi,nopi_std,np,np_std,oancf,oancf_std,opeps,opeps_std,pi,pi_std,pnca,pnca_std,ppegt,ppegt_std,prca,prca_std,pstk,pstk_std,re,re_std,rect,rect_std,revt,revt_std,seq,seq_std,siv,siv_std,spce,spce_std,sppiv,sppiv_std,sstk,sstk_std,teq,teq_std,tot_tax,tot_tax_std,tstk,tstk_std,wcap,wcap_std,xacc,xacc_std,xint,xint_std,xopr,xopr_std,xsga,xsga_std,rest_count,rest_sum_diff,rest_count_of_diffs,rest_a_sum_diff,rest_a_count_of_diffs
64641,RBCL,USD,Y,Y,1.0,5,1.0,2011.5,0.12675,11.35175,0.04925,-0.0155,0.0,18.1795,1.34775,13.66375,0.39625,9.567,7.234,3.93,-0.05650000000000001,-0.09799999999999999,-0.09350000000000001,13.598749999999999,17.168999999999997,0.0,-0.09350000000000001,0.18999999999999997,0.17599999999999996,1.43975,0.5327500000000001,3.0094999999999996,0.0,0.0,-0.13949999999999999,-0.0575,-0.0575,-0.055,0.0,0.0,-0.16924999999999998,-0.07100000000000001,2.286,13.210249999999998,11.00675,2.3329999999999997,0.134,0.051000000000000004,5.5045,-0.23700000000000002,6.21075,18.1795,8.6125,0.0,0.0,-0.09350000000000001,0.0,0.0,0.35225,-0.0575,-0.1615,0.0,7.455,0.0,0.0,-4.11375,0.7155,26.809,9.567,0.0,-0.09350000000000001,0.0052499999999999995,0.01125,9.567,0.0,5.141,1.0772499999999998,0.13275,26.415749999999996,12.817,0.12675,0.8955,1.2909944487358056,0.012919623317522333,0.4283420556829168,0.03227357019812548,0.832500850850416,0.0,0.544390484854391,1.818182327674171,0.04598822313012957,0.2830351862695991,0.4048085967466601,0.3856379995107671,0.20354852001427043,0.260590994983838,0.4746472374300729,0.46966548379316386,0.8703877967128596,9.967256392809407,0.0,0.46966548379316386,0.018601075237738282,0.017568911937472585,0.25459297581302853,0.050592324846100205,0.5985797078640964,0.0,0.0,0.8620056070969995,0.11615363389350618,0.11615363389350618,0.11846237095944574,0.0,0.0,0.04339258769267703,0.2231397170683277,0.015383974345619009,1.0214073216237802,0.6510209290030547,0.02146314670934037,0.01756891193747257,1.0196296713349737,0.639342109776396,0.08635971282953642,0.4020052860348978,0.544390484854391,0.23464086032345932,0.0,0.0,0.46966548379316386,0.0,0.0,0.1832946171240898,0.11757976016304848,0.7357239065482829,0.0,0.41504778841317375,0.0,0.0,0.436980072009392,0.2077474428242138,1.733288781478723,0.4048085967466601,0.0,0.46966548379316386,0.012284814474246921,0.0225,0.4048085967466601,0.0,0.555945440968206,0.076852130744697,0.01768945071692921,1.190044642019785,0.8590975885582901,0.012919623317522333,0.3434506272134807,,,,,
64708,SHF,USD,Y,Y,1.0,5,1.0,2010.0,-0.07633333333333335,102.41866666666665,1.2723333333333333,1.734333333333333,62.98833333333334,198.27066666666664,3.6166666666666667,90.38966666666668,3.2236666666666665,103.36233333333332,25.401666666666667,26.640666666666664,-14.680333333333332,14.945333333333332,14.938333333333333,126.90233333333333,28.880666666666666,0.0,14.938333333333333,1.1333333333333333,16.0,44.120666666666665,4.196666666666666,39.17066666666667,16.906666666666666,16.906666666666666,27.319666666666667,0.5133333333333333,0.5133333333333333,0.52,0.0,0.0,27.034333333333333,1.6436666666666666,28.96133333333333,98.91300000000001,147.48299999999998,77.96066666666667,0.8803333333333333,-0.7539999999999997,37.13733333333333,-66.50733333333334,32.06433333333334,198.27066666666664,94.90833333333335,0.0,-0.07633333333333335,14.938333333333333,0.14566666666666667,0.0,24.792666666666666,0.5766666666666667,23.777666666666665,0.0,52.91433333333333,0.0,0.0,12.686666666666667,25.616333333333333,225.8153333333333,103.36233333333332,14.078333333333333,14.938333333333333,0.013333333333333334,0.221,103.36233333333332,0.0,70.35433333333334,16.079,1.1896666666666667,194.29899999999998,67.39666666666666,0.0,24.417666666666662,1.0,0.009609023536933051,11.067372331919321,1.2588583452213093,1.7502286517290628,109.09899361741763,116.05056598454541,0.24696010474028646,1.7746155452191106,0.6779073191324412,8.732195848315213,119.01956459478977,16.094659373013563,20.090224994592106,3.1010232719754502,3.085790066309328,9.330269145814235,0.476807438420724,0.0,3.085790066309328,1.9629909152447276,27.712812921102035,76.41923633047725,1.5116290329751325,2.06682179525312,15.310490172862961,15.310490172862961,3.5271272068545154,0.1115048578911849,0.1115048578911849,0.11357816691600552,0.0,0.0,89.76259059504318,0.057291651515149464,42.6350079785771,21.659195091230885,84.94412610063158,127.50434284891371,1.160302690393043,3.9272403797068494,3.699349447312778,108.18425801535699,7.0015020055223385,116.05056598454541,107.5921015239192,0.0,0.009609023536933051,3.085790066309328,0.0321299444962691,0.0,4.869403899178352,0.07023769168568497,4.456992745488074,0.0,1.5415447879751383,0.0,0.0,7.6791482166535445,5.239867778230035,28.994501967327086,8.732195848315213,8.389818909448124,3.085790066309328,0.032654759734735965,0.10479980916013161,8.732195848315213,0.0,15.873996010246863,3.40270539424147,1.3907517152005722,25.908713341268033,17.91903148424416,0.0,25.999756889889053,2.0,7.494000000000001,2.0,0.0,0.0
64791,WILC,ILS,Y,Y,0.2874,5,1.0,2011.5,0.18974999999999997,90.08025,0.29675,-1.0905,0.0,102.92150000000001,7.035425,34.895,1.0910000000000002,90.303,89.87275,16.746499999999997,-3.31775,7.24425,7.23775,62.573499999999996,13.090500000000002,0.0,6.752000000000001,1.075,0.07150000000000001,0.02175,1.0955,5.965249999999999,0.0,0.0,7.2055,0.54,0.52,0.54,0.0,0.0,3.8192500000000003,-0.96,0.14375000000000002,22.71175,90.714,0.43024999999999997,0.036250000000000004,-0.7865,11.979499999999998,-10.76025,11.925249999999998,102.92150000000001,12.22925,0.15325,0.0,7.0845,2.00075,1.075,3.6232499999999996,0.5225,8.964,-0.124,18.0795,0.0,0.0,56.4075,25.889499999999998,85.28525,90.303,0.0,6.6105,-0.027000000000000003,4.949,90.69225,1.3940000000000001,78.155,1.36525,0.16999999999999998,76.98424999999999,14.41075,0.25325,2.13125,1.2909944487358056,0.03268409399080843,9.226860837612465,0.40353386888008963,2.2635969164142278,0.0,9.065779815695207,0.8237123339896443,1.0001823167136374,0.7580646410432292,10.429075030893191,10.747254079531201,10.544428086276975,13.140808685795053,1.982414079685002,1.954899208825526,9.154527932486014,0.30002499895842005,0.0,2.3046602063355603,1.3087808576432243,0.14300000000000002,0.0435,0.27287909410579614,1.0188772824372256,0.0,0.0,2.116010475714459,0.15077577170531523,0.1796292478040997,0.15077577170531523,0.0,0.0,10.153711747435024,1.6704793723160225,0.26816708100237313,5.660389113538633,10.175535465025897,0.8411667987583279,0.06069802303205601,2.863433545006181,3.0338253630249277,14.402422536388338,3.7754161249677725,9.065779815695207,3.8989327920171526,0.27107609632721213,0.0,1.8743606020898613,1.326585937661032,1.3087808576432243,5.0717049976643285,0.17519037264263884,3.103756218949334,0.028612351645166574,1.86195426008983,0.0,0.0,10.168388417050169,11.990785948663527,14.29642133251069,10.429075030893191,0.0,2.3090408542653953,0.024913182588073058,9.898,10.187448858767329,1.6127824817170273,11.067214133044807,0.4754060545119999,0.10261578825892241,11.963959193483289,3.3705471736796677,0.02962403303625848,0.805602621230426,,,,,
65105,BJ,USD,Y,Y,1.0,5,1.0,2009.5,-0.15750000000000003,1232.4195,28.0175,2.1450000000000005,0.0,2243.8810000000003,20.11775,233.37099999999998,181.551,1088.838,1088.838,80.05099999999999,25.0965,113.94999999999999,113.586,9269.177500000002,53.096,0.0,128.3755,0.5740000000000001,0.5875,0.27,119.75200000000001,566.79,0.0,0.0,231.69799999999998,2.0949999999999998,2.365,2.1350000000000002,0.0,0.0,-56.8495,51.662000000000006,0.0,1262.9325,1089.108,0.0,0.5415,-61.02799999999999,955.9325,-181.56799999999998,996.546,2243.8810000000003,1155.0430000000001,0.025,0.0,113.561,-9.098500000000001,0.0,263.514,2.495,214.946,0.0,1550.234,0.013000000000000001,0.0,1499.6329999999998,134.166,10532.11,1088.838,0.0,130.101,0.35,15.805499999999999,1088.838,644.9100000000001,235.8735,,1.279,10180.66,911.4825000000001,-4.0645,91.69749999999999,0.7071067811865476,0.87044844764064,84.5593644281933,5.0932901448867005,16.311539228411277,0.0,110.01732987125253,1.2841766253128881,12.961267299149405,7.290270914033306,78.44784051839797,78.44784051839797,30.121334664984555,24.750858661872723,25.007538423443414,26.23366158202091,425.8331386593802,0.6321534623807773,0.0,5.84706597363155,0.048083261120685235,0.028991378028648394,0.3818376618407357,9.864139597552334,6.549223007349763,0.0,0.0,2.9882332572943393,0.45961940777125565,0.0777817459305203,0.47376154339498705,0.0,0.0,80.62360808410895,43.29473399848994,0.0,62.25297390888253,78.06600285655725,0.0,0.1294005409571382,13.775854311076312,36.265385486714486,6.741556051832569,13.481697890102696,110.01732987125253,31.56948935285449,0.0,0.0,26.233661582020904,13.195319643722163,0.0,49.13119337040371,0.06363961030678918,11.486242553594257,0.0,37.10047859529567,0.018384776310850236,0.0,52.69359733402151,8.526293567547386,488.08611256826316,78.44784051839797,0.0,8.250521922884626,0.0763675323681471,3.6352359620800394,78.44784051839797,12.792975885227047,98.04106231829601,,0.46386204845837525,475.2337397134181,49.40060105403569,4.654883940551042,1.6468516933834747,2.0,162.07800000000165,8.0,130.9760000000017,4.0
65229,CBPI,USD,Y,Y,1.0,5,1.0,2010.5,6.695,50.794,28.283499999999997,0.106,0.0,91.5205,2.27475,7.696,0.968,84.7125,75.162,21.555,3.5860000000000003,24.5205,21.894,26.7755,37.24,0.0,21.894,0.0,0.0,0.0,0.8765000000000001,1.8210000000000002,0.0,0.0,23.657,0.58,0.58,0.59,0.0,0.0,0.0,0.7935,0.0,37.173500000000004,84.7125,9.550500000000001,0.0,-2.0599999999999996,5.0315,-19.682,6.808,91.5205,6.808,0.0,0.0,21.894,0.101,0.0,22.488,0.59,23.758,0.0,4.7135,0.0,0.0,76.9795,24.192999999999998,63.949,84.7125,0.0,21.894,0.0,0.0,84.7125,0.0,43.986000000000004,2.4204999999999997,0.0,39.4155,12.64,10.564499999999999,1.864,0.7071067811865476,2.723775321130581,0.39315137033971603,13.686051749865628,0.10748023074035522,0.0,25.98688131538681,0.5678774559709162,0.09616652224137023,1.3180470401317244,21.14744250494607,10.404369178378845,8.868533249641677,22.809850547515648,7.425328309239938,5.692209588551709,2.573161576737845,0.0,0.0,5.692209588551709,0.0,0.0,0.0,0.10960155108391488,0.3295117600329313,0.0,0.0,8.291534116193455,0.15556349186104043,0.15556349186104043,0.15556349186104043,0.0,0.0,0.0,0.07424621202458748,0.0,9.822420297462328,21.14744250494607,10.743073326567218,0.0,3.512906488934768,3.373606453041018,21.189161805036083,4.839438810440732,25.98688131538681,4.839438810440732,0.0,0.0,5.692209588551709,0.03676955262170047,0.0,1.9063598820789307,0.15556349186104043,8.328303668815156,0.0,1.4941166286471745,0.0,0.0,21.051275982704702,5.908584263594791,12.395581874200179,21.14744250494607,0.0,5.692209588551709,0.0,0.0,21.14744250494607,0.0,4.446287440101016,0.4080006127446379,0.0,3.9944462069228077,1.4212846301849598,2.724482427911768,2.636094080263449,,,,,
65343,PSMT,USD,Y,Y,1.0,5,1.0,2011.5,-28.561,309.95324999999997,45.76975,26.47525,0.95,699.6610000000001,13.3966,384.413,54.967999999999996,402.961,365.9405,90.82124999999999,19.42025,59.71799999999999,65.777,1538.64475,29.473999999999997,0.0,64.52674999999999,10.3225,34.76475,61.28525,20.57425,110.22675,17.2705,17.2705,100.9835,2.185,2.185,2.1875,0.0,0.023250000000000003,-19.66575,4.03125,37.0205,326.529,464.24625000000003,37.0205,3.7552499999999998,-25.393250000000002,181.7195,-54.49550000000001,225.83225,699.6610000000001,296.70000000000005,0.033,0.0075,65.73775,1.2055,1.4525000000000001,94.7875,2.17,96.857,0.0017500000000000003,405.97124999999994,0.0,0.0,36.1135,5.33225,1865.17375,402.961,0.0,64.59975,0.2355,0.30774999999999997,402.961,17.5685,84.121,29.083250000000003,5.06925,1743.616,204.97125,-22.4615,55.938,1.2909944487358056,10.974981761564191,60.42811383440106,13.757770564908638,8.369541061691098,1.9,107.50641467683064,1.9896338808936684,4.629968538409981,10.2392088887114,62.0910884802857,62.58930302908529,22.10549538576324,12.904346125110976,11.277759440598118,14.470486446557352,331.8045246038446,0.16913308369446753,0.0,14.119517705998323,2.339718572820244,25.21995859598769,7.595112655517361,4.327860162174068,18.35669940149009,1.5862733055813558,1.5862733055813558,22.481032457014365,0.46779625194451196,0.46779625194451196,0.4639953304362735,0.0,0.020548722588034522,12.880725817411584,0.7009129166070965,0.5059555316428469,62.488085301653044,65.97016878546951,0.5059555316428469,0.9122406023997542,14.273771853181158,37.50907277357482,13.294256165728113,41.14096993974902,107.50641467683064,46.27688223436548,0.066,0.008660254037844385,14.519119472268281,0.7690576484676988,1.7581862813706632,24.59916006018633,0.47116875957558974,21.545143257820314,0.0075000000000000015,49.55438580909532,0.0,0.0,59.10876192522843,2.6049692736511623,394.2724440885811,62.0910884802857,0.0,14.416066763048331,0.7075801485815346,0.3775229573593284,62.0910884802857,1.9449854326789524,20.775838835852888,7.245859800603378,0.5809821425827126,367.68996726318215,35.94712849333959,9.405971666978377,14.007147056651707,3.0,21.362999999999698,6.0,2.4949999999996635,2.0
65459,SPB,USD,Y,Y,1.0,5,4.0,2011.5,-23.47475,1198.08325,84.876,-1.99775,399.13599999999997,4219.657999999999,19.101,1375.13925,51.31525,987.7479999999999,-1690.4205,169.56150000000002,27.36425,-79.22625000000001,-68.00475,1995.7887500000002,47.683499999999995,0.0,-67.30425,39.03375,913.36475,2006.85175,112.50274999999999,127.80700000000002,23.2935,23.2935,351.4815,-1.725,-1.705,-1.7175000000000002,0.0,0.0,282.09,126.47999999999999,845.3275,1277.1970000000001,3005.3685,2678.1684999999998,207.547,3.9825000000000017,512.6320000000001,-450.65575,708.1712499999999,4219.657999999999,3221.1412499999997,-0.01675,0.0,-67.988,-4.3055,0.0,199.01275,2.1175,-6.513999999999998,0.19800000000000012,386.33725,-0.025500000000000002,0.0,-366.853,430.27,3272.98575,987.7479999999999,0.0,-61.85675,0.0,7.46275,998.5167499999999,21.06375,489.91200000000003,259.74924999999996,194.09925,2809.0015,813.2127499999999,-23.47475,472.90725000000003,1.2909944487358056,14.85937460269891,201.8574828080033,15.821873340410727,48.87594223047436,672.2594078751644,943.41031715191,1.395508382872231,42.005369231206664,20.90496737420718,64.84930762930313,704.1652065259024,27.650297364284043,43.8699392475455,96.30060147397836,97.82898982876532,415.1279672497587,7.798516846170175,0.0,96.6968752558737,42.643519557489626,690.7440556136429,743.4299178314769,18.354763584693753,60.43430454634189,27.426581333929807,27.426581333929807,84.17683644368368,2.5876952422313306,2.5511108691443947,2.5979013966405016,0.0,0.0,675.6497076883355,78.92708592112089,423.005304873355,211.75975550451818,706.0069379009907,642.8817180438404,88.59764931795124,67.69125929049727,90.31013377246208,693.8293028857433,164.78436159897987,943.41031715191,981.2679142050097,0.0335,0.0,97.83189291500666,5.370550964907294,0.0,95.38807790765398,0.7205726889079267,96.95011439910733,3.52705580713811,158.04934158541545,0.02040424792373719,0.0,84.8288184404333,78.96226667634781,623.5761710090034,64.84930762930313,0.0,96.57940660539388,0.0,14.925500000000001,45.43038178997981,19.897696623395046,50.818528753464214,26.83435276376161,28.540703651393507,523.3884241583874,111.84083024064452,14.85937460269891,74.78530304979715,4.0,638.363,4.0,0.0,0.0
66016,INGR,USD,Y,Y,1.0,5,1.0,2011.5,-415.25,2107.25,150.0,-68.0,321.75,5335.0,29.426425,1145.0,258.25,2230.25,1320.25,471.5,99.75,290.25,359.0,4614.0,76.375,0.0,352.25,101.25,153.5,1730.75,192.75,2621.75,70.75,70.75,578.2,4.51,4.51,4.6025,0.0,0.0,172.75,34.0,572.25,1560.25,3986.5,910.0,68.5,-48.25,751.0,-574.25,892.5,5335.0,3079.25,6.75,-1.75,352.25,23.05,101.25,511.25,4.7175,504.0,0.8666666666666667,4778.75,-6.066666666666666,0.0,1152.75,804.5,6174.25,2230.25,0.0,301.46666666666664,0.0,22.0,2255.75,68.5,1214.75,211.25,74.0,5403.3,789.3,-413.5,484.75,1.2909944487358056,165.78374467962774,258.713966895231,23.050668826160624,101.13687095548619,633.5394620700434,213.4588172614723,3.061388224727467,18.93849694845572,69.4040104508858,226.2128422526006,284.76818057266627,145.04367158434272,101.02598675588375,70.39116895368812,122.67300708251457,755.2001942090146,0.5795112883571247,0.0,122.87764917456171,31.972644557496334,206.89530363608225,50.48019413591829,26.411802917130313,152.08413241799195,35.03688532580105,35.03688532580105,114.8193944128488,1.54977417709807,1.54977417709807,1.5860721925561898,0.0,0.0,679.5755415453581,34.899856733230294,43.44632704076758,284.1271722310276,230.16008921328353,64.79197481170027,14.479871085982314,93.14281149575277,66.64833081180653,569.6258274809293,51.70751073748055,213.4588172614723,109.46041902593525,0.5,0.5,122.87764917456171,7.660069625445101,31.972644557496334,198.92607504631798,1.0291217938935442,154.5099781028181,0.7505553499465135,173.78794549680353,12.200853795260942,0.0,275.2494323336562,47.37439533475158,1036.9411346198328,226.2128422526006,0.0,118.31595764449246,0.0,8.640987597877148,224.1894660029027,105.9197809665409,260.2016845961353,12.148388096094612,16.990193249832878,900.7868930366749,145.69360544192276,166.12144152195808,22.4258035902098,3.0,134.0,3.0,0.0,0.0
66073,PHLI,USD,Y,Y,1.0,5,1.0,2010.5,0.0,1.6075,0.0105,0.026999999999999996,0.0,1.658,0.04635,20.7375,0.028499999999999998,0.893,0.893,0.44,0.23249999999999998,-0.6234999999999999,-0.6234999999999999,3.982,17.846000000000004,0.0,-0.6234999999999999,0.077,0.0,0.0,0.07100000000000001,0.6065,0.0,0.0,-0.617,-0.035,-0.035,-0.035,0.0,0.0,0.57,0.10749999999999998,0.0,3.0759999999999996,0.893,0.0,0.010499999999999999,0.1175,0.5840000000000001,0.021500000000000002,0.765,1.658,0.765,0.0,0.0,-0.6234999999999999,0.004,0.077,-0.359,-0.035,-0.6234999999999999,0.0,0.6465000000000001,0.0,0.0,-19.891,0.393,7.058,0.893,0.0,-0.6234999999999999,0.0,0.5475,0.893,0.0,0.8425,0.15250000000000002,0.010499999999999999,7.604000000000001,3.622,0.0,0.0,0.7071067811865476,0.0,0.34718942956259513,0.0007071067811865482,0.0834386001800126,0.0,0.3295117600329312,0.017889801564019654,0.8138799051457185,0.017677669529663684,0.47800418408210593,0.47800418408210593,0.43274935008616705,0.5366940469205895,0.19445436482630052,0.19445436482630052,0.0777817459305203,2.4027488424718872,0.0,0.19445436482630052,0.02687005768508881,0.0,0.0,0.041012193308819764,0.028991378028648436,0.0,0.0,0.20223253941935262,0.021213203435596427,0.021213203435596427,0.021213203435596427,0.0,0.0,0.6887220048756972,0.04171930009000629,0.0,0.124450793488832,0.47800418408210593,0.0,0.006363961030678928,0.1308147545195113,0.016970562748477115,0.05303300858899107,0.14849242404917495,0.3295117600329312,0.14849242404917495,0.0,0.0,0.19445436482630052,0.001414213562373095,0.02687005768508881,0.2050609665440988,0.021213203435596427,0.19445436482630052,0.0,0.010606601717798184,0.0,0.0,0.3436538956566638,0.033941125496954314,0.20223253941935262,0.47800418408210593,0.0,0.19445436482630052,0.0,0.7742819253992695,0.47800418408210593,0.0,0.49568185361176986,0.06858935777509512,0.006363961030678928,0.3634528855298859,0.28567113959936513,0.0,0.0,,,,,
66496,NUTR,USD,Y,Y,1.0,5,1.0,2011.5,0.28099999999999997,65.91975,8.491999999999999,0.14075000000000004,11.32875,176.55599999999998,12.417575,18.432,10.5575,124.38149999999999,93.61099999999999,4.81,0.5942499999999998,16.188499999999998,16.219,89.5455,10.10825,0.0,16.219,7.0,12.25,24.625,8.4985,53.3965,2.44625,2.44625,26.744,1.5975000000000001,1.5975000000000001,1.605,0.0,0.0,-2.049,0.13025,11.190999999999999,104.676,149.0065,30.7705,0.9015,-3.20425,43.882000000000005,-21.88625,26.969,176.55599999999998,52.1745,0.0,0.0,16.219,0.0,0.0,24.5355,1.6225,25.363750000000003,0.0,124.77025,0.0,0.0,105.85475,12.906500000000001,194.22150000000002,124.38149999999999,0.0,16.219,0.00525,1.1415000000000002,124.38149999999999,0.0055,38.95075,7.5489999999999995,1.13675,158.979,69.43350000000001,-0.06500000000000002,9.219750000000001,1.2909944487358056,0.059648973168026934,7.344375733625468,2.1925034397540473,1.80574940583312,5.437418099000052,16.008415141210378,1.5598399477189968,3.9470782443051036,1.7889515551480601,12.75265369769498,8.080861793975528,2.482463964156042,2.7125881091680695,0.5257689606661845,0.6068283667287361,7.860408831606659,0.30534720674449745,0.0,0.6068283667287361,14.0,3.926406329796582,16.438648565702312,1.0347271782133372,6.887865199029377,4.8925,4.8925,1.2135916391713744,0.09429563439877084,0.09429563439877084,0.0946924847422786,0.0,0.0,7.420766582144101,0.5042753050996382,4.961232172219587,4.820831809276626,27.858993335486236,4.832845711034716,0.3581224185479968,4.8124362073694025,4.608977182267953,7.11784636787467,12.497716724799504,16.008415141210378,3.41776939928174,0.0,0.0,0.6068283667287361,0.0,0.0,4.456328945069771,0.10045728777279767,1.3875281078234067,0.0,13.045183258582448,0.0,0.0,16.651729327109937,1.4930288007938768,12.613850231656732,12.75265369769498,0.0,0.6068283667287361,0.006849574196011505,0.8339262557324837,12.75265369769498,0.007141428428542849,18.110671538718083,0.3748057274553489,0.4178942250538206,10.932145900965653,3.081447765796668,0.673661141326508,0.913775090854783,4.0,6.905,5.0,0.0,0.0
66798,CLU,USD,Y,Y,1.0,5,1.0,2009.0,0.09300000000000001,117.325,9.386000000000001,11.615,0.0,502.70599999999996,5.5017,103.07700000000001,26.993000000000002,110.83200000000001,42.472,3.299,2.938,10.765999999999998,3.763,407.33,20.123,0.0,3.763,1.761,249.832,242.53799999999998,29.223000000000003,89.708,0.0,0.0,53.283,0.19,0.19,0.19,0.0,0.0,-24.247,8.486,41.02,103.95100000000001,353.37,68.36,35.423,-8.507,56.586999999999996,-26.993000000000002,71.20100000000001,502.70599999999996,391.874,0.0,0.0,3.763,-1.274,1.001,55.192,0.64,11.308,0.0,397.343,0.0,0.0,7.553999999999999,52.446999999999996,511.281,110.83200000000001,0.0,3.763,0.813,29.072,110.83200000000001,0.0,46.123999999999995,34.541,31.983,428.775,21.445,0.09300000000000001,84.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.678,1.0,-0.03999999999999998,0.0
100135,TATYY,GBP,E,E,1.6675,3,1.0,2011.0,225.48760000000001,2241.287,244.60859999999997,-62.6212,13.618799999999998,4596.541,13.33196,654.5368000000001,141.19299999999998,1550.9792,1003.199,635.818,-11.782400000000013,199.18580000000003,333.677,4272.0074,115.625,0.0,327.538,311.4884,297.145,1277.788,181.38979999999998,2666.6446,178.3034,178.3034,-160.64360000000002,2.7940000000000005,2.7760000000000002,2.8400000000000003,0.0,,-421.96320000000003,79.1892,348.45760000000007,20.746199999999995,2852.6756,547.7801999999999,59.486333333333334,-12.785000000000002,708.1732,-71.07180000000001,1189.9104,4596.541,3021.6534,1.2147999999999999,,329.8994,758.3102,110.63040000000001,503.00640000000004,3.1799999999999997,371.8824,-20.650799999999997,4182.2976,0.0,0.0,711.986,486.44040000000007,4292.7536,1550.9792,10.979600000000001,302.98699999999997,0.0,2.5124,1574.8876,0.0,1051.3766,143.6008,154.4688,4272.0074,,225.4876,137.6494,1.5811388300841898,89.5562545571218,234.0124961374926,152.73138689640712,111.96594439694599,14.49606483498194,363.05518946848827,1.54319397128164,26.610958517122235,37.53838771844097,185.5122298197614,155.29271019915902,297.3530181795705,218.09730985113046,165.76029370057233,190.7579298128914,373.9238700448259,0.8564096566480343,0.0,178.27723805775094,168.93920225720254,242.71360629453795,352.7611245049544,19.301050727874888,279.5606525555769,17.766129679814917,17.766129679814917,58.64114664039235,1.6219833537986759,1.4953026449518507,1.652195509012175,0.0,,108.45999439055859,99.9825279921447,11.767295283963927,74.64879223202475,218.8078701173702,57.413640606566666,8.012176504130036,149.43029982737772,56.32644248663324,257.7451110015474,190.56230066778699,363.05518946848827,500.129799733329,2.7163753790667444,,192.41807154033117,110.77399172955715,98.45730006606925,262.4298726265743,0.5705260730238365,270.62873701678467,20.64809580082386,453.1477815015761,0.0,0.0,159.97330838611796,46.18155335520883,411.85581626013266,185.5122298197614,13.744396796513117,187.67669810741026,0.0,1.8217901361024,174.6212658564242,0.0,201.86306422993775,38.9330643823473,60.72881692162296,373.9238700448259,,89.5562545571218,72.79139587066592,,,,,
100581,LRLCY,EUR,E,E,1.3779,3,1.0,2011.5,3495.33875,10754.027999999998,895.105,-43.741249999999994,,37201.183999999994,8.503250000000001,2070.55975,1185.7757499999998,25347.654749999998,13805.81225,2549.324,484.68225,4221.11525,3501.728,7153.902,2969.454,0.0,3498.16175,777.463,926.8389999999999,339.8275,1079.3475,5936.643,1509.60325,1509.60325,4621.72925,1.165,1.165,1.175,0.0,,-2326.653,1078.41125,8272.979,21230.8115,25693.03,11541.842499999999,53.59074999999999,-210.07625000000002,2680.0280000000002,-1683.11975,8867.232250000001,37201.183999999994,11847.981499999998,3.56625,5429.169666666667,3498.16175,445.7285,320.03575,4494.06475,1.235,4833.89725,-25.712000000000003,9787.900249999999,0.0,0.0,24101.33125,4618.637,28384.713500000005,25347.654749999998,71.27999999999999,3500.8627500000007,-1.9355,257.124,25353.2025,985.1244999999999,1886.7957500000002,1408.72275,64.09100000000001,22683.63675,15529.73475,-576.5385000000001,2234.1637499999997,1.2909944487358056,1734.258111424666,1556.3806936866906,53.951526126082264,166.6701813090252,,4889.2722296225265,1.6392585041210956,626.3981412559563,236.06235291743727,5065.6352814604525,4231.813691702678,710.9750151160963,426.87852941664414,1397.9583259845704,518.023468584838,667.7207566725278,27.46723952881573,0.0,517.4669661033934,535.5423400410715,1052.55653101801,503.4702075068593,120.28722398354137,413.3455657074354,313.4034871613853,313.4034871613853,561.3128680800494,0.15588457268119896,0.15588457268119896,0.16703293088490054,0.0,,576.1239852225098,159.95580733518247,566.4156868149051,2083.653783771911,4722.634286270816,845.4928051803083,11.330947397136157,154.26515124372713,234.04830617915903,418.1931772386018,379.29754119721116,4889.2722296225265,366.1246891160619,0.5996011869012048,1797.723342988385,517.4669661033934,39.387569566213834,487.0806726045663,583.1218235396867,0.16522711641858293,611.1562640576602,48.60329678804378,691.0347905961405,0.0,0.0,4384.428149778821,529.5079795262773,2741.751101013183,5065.6352814604525,96.48896293359151,512.2736282251083,2.7107178016163913,18.348006758228532,5067.568338591367,205.73388181580592,1527.3173579398126,94.82652578041309,13.831717198766992,2069.0777203194307,1410.4572751391363,1415.2956285738796,314.23575990050847,,,,,
